Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction
2017-03-08 06:00:00,0.9,0,1014.6,0.0,-4.0,71,0.0
2017-03-08 07:00:00,1.8,0,1013.9,0.0,-4.7,75,0.0
2017-03-08 08:00:00,0.3,2,1014.0,20.6,-4.6,75,41.25
2017-03-08 18:00:00,2.2,0,1010.3,5.0,-2.8,87,25.3333
2017-03-08 19:00:00,0.7,0,1009.9,0.0,-2.9,91,0.0
2017-03-08 20:00:00,1.3,0,1009.4,0.0,-2.5,93,0.0
2017-03-08 21:00:00,2.0,0,1008.6,0.0,-2.2,95,0.0
2017-03-08 22:00:00,2.8,0,1007.8,0.0,-2.0,94,0.0
2017-03-08 23:00:00,2.9,0,1007.0,0.0,-1.7,93,0.0
2017-03-09 00:00:00,2.1,0,1006.5,0.0,-1.4,96,0.0
2017-03-09 01:00:00,2.2,0,1006.3,0.0,-1.0,97,0.0
2017-03-09 02:00:00,2.7,0,1005.9,0.0,-1.1,97,0.0
2017-03-09 03:00:00,2.8,0,1005.3,0.0,-1.0,95,0.0
2017-03-09 04:00:00,3.0,0,1004.6,0.0,-0.7,95,0.0
2017-03-09 05:00:00,2.8,0,1004.3,0.0,-0.4,95,0.0
2017-03-09 06:00:00,2.7,0,1003.9,0.0,-0.2,95,0.0
2017-03-09 07:00:00,2.0,0,1004.0,0.0,-0.1,96,0.0
2017-03-09 08:00:00,1.1,0,1004.5,13.8,0.2,97,0.0
2017-03-09 09:00:00,2.9,0,1004.7,50.1,-0.2,97,0.0
2017-03-09 10:00:00,2.0,0,1005.0,100.4,0.2,97,0.0
2017-03-09 11:00:00,2.6,0,1005.1,178.4,0.5,92,0.0
2017-03-09 12:00:00,1.9,0,1005.8,118.8,0.7,92,0.0
2017-03-09 13:00:00,1.4,0,1005.9,109.1,0.6,92,0.0
2017-03-09 18:00:00,0.6,0,1005.5,13.3,2.1,94,54.6667
2017-03-09 19:00:00,1.3,0,1005.7,0.0,2.3,96,0.0
2017-03-09 20:00:00,1.6,0,1005.9,0.0,2.3,98,0.0
2017-03-09 21:00:00,1.1,0,1006.4,0.0,2.4,98,0.0
2017-03-09 22:00:00,0.6,0,1006.7,0.0,2.1,98,0.0
2017-03-09 23:00:00,1.4,0,1007.7,0.0,1.7,98,0.0
2017-03-10 00:00:00,1.3,0,1008.9,0.0,1.5,96,0.0
2017-03-10 01:00:00,1.6,0,1010.0,0.0,1.9,82,0.0
2017-03-10 02:00:00,3.2,0,1011.0,0.0,1.3,83,0.0
2017-03-10 03:00:00,1.1,0,1011.9,0.0,-0.3,90,0.0
2017-03-10 04:00:00,2.5,0,1012.7,0.0,0.8,75,0.0
2017-03-10 05:00:00,1.3,0,1013.7,0.0,-0.2,80,0.0
2017-03-10 06:00:00,3.0,0,1014.4,0.0,0.1,76,0.0
2017-03-10 07:00:00,2.0,0,1015.5,0.0,-0.5,79,0.0
2017-03-10 08:00:00,3.5,48,1016.5,48.0,1.5,66,0.0
2017-03-10 09:00:00,5.5,60,1017.1,168.0,3.9,53,0.0
2017-03-10 10:00:00,3.5,60,1018.0,285.6,4.4,52,128.0
2017-03-10 18:00:00,0.7,29,1020.1,25.1,4.9,44,254.8334
2017-03-10 19:00:00,2.4,0,1020.6,0.0,1.8,65,0.0
2017-03-10 20:00:00,1.5,0,1021.2,0.0,1.8,67,0.0
2017-03-10 21:00:00,2.3,0,1021.6,0.0,1.7,68,0.0
2017-03-10 22:00:00,2.3,0,1022.1,0.0,1.6,70,0.0
2017-03-10 23:00:00,2.6,0,1022.1,0.0,1.6,68,0.0
2017-03-11 00:00:00,1.8,0,1022.4,0.0,1.3,70,0.0
2017-03-11 01:00:00,1.8,0,1022.9,0.0,0.2,76,0.0
2017-03-11 02:00:00,1.9,0,1023.4,0.0,-0.7,76,0.0
2017-03-11 03:00:00,0.2,0,1023.5,0.0,-1.6,77,0.0
2017-03-11 04:00:00,0.6,0,1023.5,0.0,-2.2,81,0.0
2017-03-11 05:00:00,1.9,0,1023.6,0.0,-2.3,83,0.0
2017-03-11 06:00:00,2.0,0,1023.8,0.0,-2.1,80,0.0
2017-03-11 07:00:00,3.2,0,1024.2,0.0,-1.9,79,0.0
2017-03-11 08:00:00,2.8,57,1024.6,53.9,-1.1,75,0.0
2017-03-11 09:00:00,0.8,60,1025.1,170.9,0.7,70,0.0
2017-03-11 10:00:00,0.6,60,1025.3,286.3,3.3,58,199.8333
2017-03-11 18:00:00,4.4,0,1024.7,17.2,1.3,93,122.5
2017-03-11 19:00:00,2.7,0,1024.6,0.0,1.3,97,0.0
2017-03-11 20:00:00,2.7,0,1024.5,0.0,1.5,96,0.0
2017-03-11 21:00:00,2.9,0,1024.6,0.0,1.7,94,0.0
2017-03-11 22:00:00,3.0,0,1024.3,0.0,1.9,93,0.0
2017-03-11 23:00:00,3.5,0,1024.3,0.0,1.3,96,0.0
2017-03-12 00:00:00,2.6,0,1024.0,0.0,1.1,98,0.0
2017-03-12 01:00:00,3.1,0,1024.0,0.0,0.9,99,0.0
2017-03-12 02:00:00,2.4,0,1023.8,0.0,1.1,99,0.0
2017-03-12 03:00:00,2.6,0,1023.4,0.0,1.1,99,0.0
2017-03-12 04:00:00,3.6,0,1022.9,0.0,1.2,100,0.0
2017-03-12 05:00:00,3.2,0,1022.7,0.0,1.4,100,0.0
2017-03-12 06:00:00,3.7,0,1022.5,0.0,1.3,100,0.0
2017-03-12 07:00:00,2.7,0,1022.5,0.0,1.4,100,0.0
2017-03-12 08:00:00,2.3,0,1022.3,7.8,1.6,100,0.0
2017-03-12 17:00:00,4.2,0,1022.5,25.9,3.7,89,188.5001
2017-03-12 18:00:00,4.1,0,1022.5,8.1,3.2,92,44.5
2017-03-12 19:00:00,3.1,0,1022.9,0.0,2.9,93,0.0
2017-03-12 20:00:00,3.1,0,1023.3,0.0,2.8,93,0.0
2017-03-12 21:00:00,2.7,0,1023.4,0.0,2.6,94,0.0
2017-03-12 22:00:00,2.5,0,1023.4,0.0,2.5,93,0.0
2017-03-12 23:00:00,2.1,0,1023.3,0.0,2.2,94,0.0
2017-03-13 00:00:00,2.2,0,1023.2,0.0,2.0,94,0.0
2017-03-13 01:00:00,2.4,0,1023.0,0.0,1.9,95,0.0
2017-03-13 02:00:00,1.8,0,1022.7,0.0,1.7,96,0.0
2017-03-13 03:00:00,2.5,0,1022.4,0.0,2.0,95,0.0
2017-03-13 04:00:00,3.2,0,1021.9,0.0,2.0,96,0.0
2017-03-13 05:00:00,2.9,0,1021.7,0.0,2.0,95,0.0
2017-03-13 06:00:00,3.6,0,1021.3,0.0,2.0,91,0.0
2017-03-13 07:00:00,3.1,0,1021.2,0.0,1.8,90,0.0
2017-03-13 08:00:00,3.7,0,1021.1,12.0,2.1,91,0.0
2017-03-13 09:00:00,3.8,0,1021.1,27.8,2.1,90,74.5
2017-03-13 14:00:00,4.0,0,1019.9,15.5,2.4,97,230.3333
2017-03-13 15:00:00,4.2,0,1019.7,14.9,2.4,94,56.3334
2017-03-13 16:00:00,3.6,0,1019.4,16.7,2.4,95,134.3334
2017-03-13 17:00:00,3.8,0,1018.9,4.0,2.4,95,81.5
2017-03-13 18:00:00,3.7,0,1018.5,0.0,2.4,95,0.0
2017-03-13 19:00:00,2.9,0,1018.5,0.0,2.5,95,0.0
2017-03-13 20:00:00,2.7,0,1018.7,0.0,2.4,96,0.0
2017-03-13 21:00:00,2.7,0,1018.9,0.0,2.4,97,0.0
2017-03-13 22:00:00,3.2,0,1018.6,0.0,2.6,96,0.0
2017-03-13 23:00:00,1.9,0,1018.6,0.0,2.5,95,0.0
2017-03-14 00:00:00,1.6,0,1018.5,0.0,2.3,96,0.0
2017-03-14 01:00:00,1.0,0,1018.4,0.0,1.9,97,0.0
2017-03-14 02:00:00,1.6,0,1017.5,0.0,1.9,98,0.0
2017-03-14 03:00:00,2.0,0,1017.2,0.0,1.8,98,0.0
2017-03-14 04:00:00,0.6,0,1016.8,0.0,1.4,99,0.0
2017-03-14 05:00:00,0.6,0,1016.1,0.0,1.7,99,0.0
2017-03-14 06:00:00,1.1,0,1015.1,0.0,1.7,98,0.0
2017-03-14 07:00:00,0.6,0,1013.9,0.0,1.8,98,0.0
2017-03-14 08:00:00,2.0,0,1013.7,3.9,2.1,96,0.0
2017-03-14 09:00:00,1.5,0,1013.2,22.5,2.6,93,0.0
2017-03-14 10:00:00,2.3,0,1012.0,30.3,2.8,92,147.8333
2017-03-14 19:00:00,5.1,0,1004.9,0.0,6.9,50,0.0
2017-03-14 20:00:00,6.2,0,1004.5,0.0,5.7,57,0.0
2017-03-14 21:00:00,4.0,0,1004.9,0.0,4.5,70,0.0
2017-03-14 22:00:00,3.3,0,1004.7,0.0,3.9,71,0.0
2017-03-14 23:00:00,4.6,0,1004.3,0.0,3.7,71,0.0
2017-03-15 00:00:00,2.9,0,1004.8,0.0,3.6,71,0.0
2017-03-15 01:00:00,3.7,0,1004.2,0.0,3.5,72,0.0
2017-03-15 02:00:00,3.3,0,1003.7,0.0,4.0,59,0.0
2017-03-15 03:00:00,4.4,0,1004.0,0.0,5.5,53,0.0
2017-03-15 04:00:00,4.3,0,1004.1,0.0,5.4,51,0.0
2017-03-15 05:00:00,3.1,0,1005.1,0.0,5.3,50,0.0
2017-03-15 06:00:00,3.6,0,1005.5,0.0,5.7,50,0.0
2017-03-15 07:00:00,4.1,6,1005.8,0.0,6.0,49,0.0
2017-03-15 08:00:00,5.9,60,1006.4,77.2,6.8,44,0.0
2017-03-15 09:00:00,6.5,60,1007.3,203.9,7.6,43,0.0
2017-03-15 19:00:00,3.1,3,1011.4,0.0,6.1,54,0.0
2017-03-15 20:00:00,1.4,0,1011.9,0.0,5.1,58,0.0
2017-03-15 21:00:00,1.9,0,1011.8,0.0,4.9,57,0.0
2017-03-15 22:00:00,3.7,0,1012.4,0.0,4.9,55,0.0
2017-03-15 23:00:00,3.6,0,1012.8,0.0,5.3,52,0.0
2017-03-16 00:00:00,1.8,0,1013.6,0.0,4.1,55,0.0
2017-03-16 01:00:00,1.5,0,1014.1,0.0,3.3,59,0.0
2017-03-16 02:00:00,1.5,0,1015.1,0.0,0.8,69,0.0
2017-03-16 03:00:00,1.4,0,1015.0,0.0,-0.5,77,0.0
2017-03-16 04:00:00,0.9,0,1015.0,0.0,-0.8,78,0.0
2017-03-16 05:00:00,2.7,0,1014.8,0.0,-0.1,73,0.0
2017-03-16 06:00:00,1.6,0,1014.9,0.0,0.5,72,0.0
2017-03-16 07:00:00,1.3,0,1014.8,0.0,1.0,72,0.0
2017-03-16 08:00:00,0.2,0,1014.2,16.3,2.0,69,148.3333
2017-03-16 18:00:00,4.8,0,1001.8,0.0,6.0,91,94.3333
2017-03-16 19:00:00,6.5,0,1000.1,0.0,5.0,95,0.0
2017-03-16 20:00:00,4.8,0,998.8,0.0,5.0,94,0.0
2017-03-16 21:00:00,4.8,0,997.6,0.0,4.9,95,0.0
2017-03-16 22:00:00,4.8,0,996.7,0.0,5.3,93,0.0
2017-03-16 23:00:00,4.2,0,996.0,0.0,4.9,94,0.0
2017-03-17 00:00:00,1.1,0,994.8,0.0,4.6,95,0.0
2017-03-17 01:00:00,0.5,0,994.3,0.0,4.1,95,0.0
2017-03-17 02:00:00,1.0,0,993.9,0.0,3.5,81,0.0
2017-03-17 03:00:00,4.3,0,993.5,0.0,3.2,73,0.0
2017-03-17 04:00:00,2.9,0,993.1,0.0,2.7,70,0.0
2017-03-17 05:00:00,6.5,0,992.0,0.0,3.0,64,0.0
2017-03-17 06:00:00,6.1,0,991.7,0.0,2.2,66,0.0
2017-03-17 07:00:00,4.2,12,991.5,3.1,2.0,69,0.0
2017-03-17 08:00:00,4.4,59,991.1,94.1,3.3,63,175.75
2017-03-17 19:00:00,2.8,9,989.7,2.1,6.1,45,0.0
2017-03-17 20:00:00,3.3,0,990.3,0.0,5.0,49,0.0
2017-03-17 21:00:00,2.7,0,990.6,0.0,4.2,51,0.0
2017-03-17 22:00:00,2.5,0,990.5,0.0,3.0,54,0.0
2017-03-17 23:00:00,1.9,0,990.2,0.0,2.4,56,0.0
2017-03-18 00:00:00,0.8,0,990.4,0.0,1.9,58,0.0
2017-03-18 01:00:00,1.8,0,990.4,0.0,0.9,61,0.0
2017-03-18 02:00:00,1.1,0,990.2,0.0,-0.1,64,0.0
2017-03-18 03:00:00,0.6,0,989.8,0.0,-0.7,66,0.0
2017-03-18 04:00:00,2.0,0,989.9,0.0,-1.7,72,0.0
2017-03-18 05:00:00,0.9,0,990.1,0.0,-2.1,73,0.0
2017-03-18 06:00:00,1.1,0,990.2,0.0,-2.0,73,0.0
2017-03-18 07:00:00,0.7,0,990.6,0.0,-2.9,77,0.0
2017-03-18 08:00:00,1.0,50,990.9,92.1,0.3,67,0.0
2017-03-18 09:00:00,4.6,60,991.3,236.6,3.0,52,259.5
2017-03-18 19:00:00,3.3,0,998.7,0.0,2.9,43,0.0
2017-03-18 20:00:00,3.1,0,999.8,0.0,1.4,49,0.0
2017-03-18 21:00:00,0.5,0,1000.8,0.0,-0.2,56,0.0
2017-03-18 22:00:00,2.7,0,1001.5,0.0,-0.2,55,0.0
2017-03-18 23:00:00,0.9,0,1002.3,0.0,-1.5,58,0.0
2017-03-19 00:00:00,2.7,0,1002.8,0.0,-1.3,60,0.0
2017-03-19 01:00:00,1.6,0,1003.2,0.0,-2.1,64,0.0
2017-03-19 02:00:00,2.2,0,1003.6,0.0,-2.5,64,0.0
2017-03-19 03:00:00,3.0,0,1003.5,0.0,-2.7,65,0.0
2017-03-19 04:00:00,0.4,0,1003.8,0.0,-3.1,68,0.0
2017-03-19 05:00:00,3.4,0,1003.3,0.0,-2.4,65,0.0
2017-03-19 06:00:00,0.9,0,1003.4,0.0,-2.7,68,0.0
2017-03-19 07:00:00,2.5,3,1003.6,2.6,-2.0,65,0.0
2017-03-19 18:00:00,3.8,0,998.8,38.3,2.8,71,85.1666
2017-03-19 19:00:00,3.3,0,998.6,5.1,2.6,76,0.0
2017-03-19 20:00:00,3.3,0,998.7,0.0,0.8,92,0.0
2017-03-19 21:00:00,4.2,0,998.4,0.0,1.0,90,0.0
2017-03-19 22:00:00,3.0,0,998.1,0.0,0.5,96,0.0
2017-03-19 23:00:00,2.0,0,997.9,0.0,0.5,94,0.0
2017-03-20 00:00:00,2.5,0,997.8,0.0,0.5,93,0.0
2017-03-20 01:00:00,2.4,0,997.4,0.0,0.5,92,0.0
2017-03-20 02:00:00,2.5,0,997.2,0.0,0.1,98,0.0
2017-03-20 03:00:00,1.7,0,996.8,0.0,-0.1,99,0.0
2017-03-20 04:00:00,3.0,0,996.6,0.0,0.1,100,0.0
2017-03-20 05:00:00,2.9,0,996.4,0.0,0.0,100,0.0
2017-03-20 06:00:00,2.8,0,996.4,0.0,0.2,100,0.0
2017-03-20 07:00:00,3.2,0,996.3,1.4,0.3,100,0.0
2017-03-20 08:00:00,2.1,0,996.3,21.0,0.7,100,0.0
2017-03-20 09:00:00,2.3,0,996.5,53.2,1.1,97,30.75
2017-03-20 17:00:00,1.5,0,994.4,38.1,2.7,89,241.6666
2017-03-20 18:00:00,1.4,0,993.2,1.5,3.5,89,13.8334
2017-03-20 19:00:00,4.3,0,992.4,0.0,3.7,95,0.0
2017-03-20 20:00:00,2.5,0,991.0,0.0,3.6,95,0.0
2017-03-20 21:00:00,3.9,0,989.9,0.0,3.7,90,0.0
2017-03-20 22:00:00,3.6,0,988.6,0.0,3.2,94,0.0
2017-03-20 23:00:00,3.1,0,987.5,0.0,2.8,94,0.0
2017-03-21 00:00:00,1.6,0,986.5,0.0,2.4,95,0.0
2017-03-21 01:00:00,2.9,0,985.7,0.0,1.6,97,0.0
2017-03-21 02:00:00,1.7,0,985.7,0.0,1.7,97,0.0
2017-03-21 03:00:00,0.7,0,985.7,0.0,1.6,97,0.0
2017-03-21 04:00:00,1.4,0,985.8,0.0,2.1,98,0.0
2017-03-21 05:00:00,2.4,0,985.8,0.0,1.9,100,0.0
2017-03-21 06:00:00,1.9,0,985.6,0.0,1.5,100,0.0
2017-03-21 07:00:00,3.3,0,985.6,1.9,1.6,100,0.0
2017-03-21 08:00:00,2.5,0,985.7,25.4,2.1,98,122.1667
2017-03-21 18:00:00,3.2,0,989.5,44.3,5.3,68,197.8333
2017-03-21 19:00:00,1.4,0,990.3,0.2,3.8,75,0.0
2017-03-21 20:00:00,0.4,0,990.9,0.0,2.8,84,0.0
2017-03-21 21:00:00,1.6,0,991.5,0.0,1.4,91,0.0
2017-03-21 22:00:00,0.4,0,992.1,0.0,1.4,90,0.0
2017-03-21 23:00:00,1.1,0,992.9,0.0,0.6,91,0.0
2017-03-22 00:00:00,2.0,0,993.9,0.0,0.0,93,0.0
2017-03-22 01:00:00,1.1,0,994.7,0.0,-0.7,94,0.0
2017-03-22 02:00:00,2.0,0,995.7,0.0,-0.4,95,0.0
2017-03-22 03:00:00,1.8,0,996.5,0.0,-0.2,93,0.0
2017-03-22 04:00:00,1.3,0,997.4,0.0,0.2,94,0.0
2017-03-22 05:00:00,0.6,0,998.5,0.0,-0.3,94,0.0
2017-03-22 06:00:00,0.5,0,999.5,0.0,-1.3,97,0.0
2017-03-22 07:00:00,1.4,28,1000.6,18.6,-1.1,97,0.0
2017-03-22 08:00:00,1.9,60,1001.6,121.5,1.0,93,222.1666
2017-03-22 09:00:00,1.5,60,1002.5,217.7,2.4,89,273.5001
2017-03-22 19:00:00,1.2,20,1011.5,6.0,3.3,56,9.1667
2017-03-22 20:00:00,2.6,0,1012.6,0.0,3.5,48,0.0
2017-03-22 21:00:00,3.3,0,1013.4,0.0,2.9,51,0.0
2017-03-22 22:00:00,2.4,0,1014.8,0.0,2.1,55,0.0
2017-03-22 23:00:00,1.8,0,1016.1,0.0,0.9,57,0.0
2017-03-23 00:00:00,1.5,0,1016.7,0.0,1.0,52,0.0
2017-03-23 01:00:00,2.5,0,1017.5,0.0,0.4,53,0.0
2017-03-23 02:00:00,2.1,0,1018.5,0.0,-0.5,56,0.0
2017-03-23 03:00:00,0.9,0,1019.2,0.0,-2.2,66,0.0
2017-03-23 04:00:00,0.9,0,1019.4,0.0,-2.8,70,0.0
2017-03-23 05:00:00,1.8,0,1020.1,0.0,-2.5,67,0.0
2017-03-23 06:00:00,0.7,0,1020.9,0.0,-3.1,70,0.0
2017-03-23 07:00:00,0.9,34,1021.3,21.6,-3.2,71,0.0
2017-03-23 08:00:00,0.6,60,1022.2,132.2,0.9,56,0.0
2017-03-23 19:00:00,3.3,0,1023.7,2.9,5.4,40,2.0
2017-03-23 20:00:00,2.6,0,1024.1,0.0,4.1,45,0.0
2017-03-23 21:00:00,3.5,0,1024.6,0.0,3.2,49,0.0
2017-03-23 22:00:00,1.2,0,1025.4,0.0,1.9,54,0.0
2017-03-23 23:00:00,2.4,0,1025.5,0.0,0.6,61,0.0
2017-03-24 00:00:00,1.9,0,1025.9,0.0,-0.8,70,0.0
2017-03-24 01:00:00,2.1,0,1026.2,0.0,-0.6,70,0.0
2017-03-24 02:00:00,0.8,0,1026.4,0.0,-0.8,73,0.0
2017-03-24 03:00:00,1.4,0,1026.4,0.0,-1.3,76,0.0
2017-03-24 04:00:00,2.1,0,1026.2,0.0,-0.9,74,0.0
2017-03-24 05:00:00,0.2,0,1026.4,0.0,-1.1,78,0.0
2017-03-24 06:00:00,1.8,0,1026.3,0.0,-0.8,77,0.0
2017-03-24 07:00:00,0.6,0,1026.7,6.6,-0.4,76,0.0
2017-03-24 17:00:00,3.0,0,1024.7,17.4,3.6,76,79.8333
2017-03-24 18:00:00,3.5,0,1024.4,2.2,3.5,77,20.5
2017-03-24 19:00:00,4.1,0,1023.8,0.0,3.3,77,0.0
2017-03-24 20:00:00,3.1,0,1023.9,0.0,3.2,75,0.0
2017-03-24 21:00:00,2.9,0,1023.5,0.0,2.2,81,0.0
2017-03-24 22:00:00,0.9,0,1023.2,0.0,1.9,83,0.0
2017-03-24 23:00:00,0.3,0,1023.2,0.0,1.0,87,0.0
2017-03-25 00:00:00,1.0,0,1023.2,0.0,0.9,86,0.0
2017-03-25 01:00:00,1.1,0,1023.0,0.0,0.0,87,0.0
2017-03-25 02:00:00,1.7,0,1022.9,0.0,-0.3,88,0.0
2017-03-25 03:00:00,0.9,0,1022.8,0.0,-0.1,85,0.0
2017-03-25 04:00:00,0.7,0,1022.7,0.0,-0.3,86,0.0
2017-03-25 05:00:00,0.7,0,1023.0,0.0,-0.7,87,0.0
2017-03-25 06:00:00,1.1,0,1023.3,0.0,-0.6,87,0.0
2017-03-25 07:00:00,1.9,0,1023.8,17.2,0.2,84,0.0
2017-03-25 18:00:00,2.7,20,1022.0,90.9,10.9,45,245.1667
2017-03-25 19:00:00,1.7,0,1022.4,4.1,9.9,50,2.1667
2017-03-25 20:00:00,1.6,0,1022.6,0.0,9.5,52,0.0
2017-03-25 21:00:00,1.4,0,1022.9,0.0,6.9,62,0.0
2017-03-25 22:00:00,1.5,0,1022.7,0.0,5.5,68,0.0
2017-03-25 23:00:00,0.7,0,1023.0,0.0,5.0,71,0.0
2017-03-26 00:00:00,1.2,0,1023.2,0.0,5.1,71,0.0
2017-03-26 01:00:00,1.0,0,1022.8,0.0,4.3,74,0.0
2017-03-26 02:00:00,1.2,0,1022.3,0.0,4.0,77,0.0
2017-03-26 03:00:00,1.1,0,1022.6,0.0,3.2,80,0.0
2017-03-26 04:00:00,1.5,0,1022.3,0.0,2.8,83,0.0
2017-03-26 05:00:00,0.8,0,1022.0,0.0,2.1,85,0.0
2017-03-26 06:00:00,0.4,0,1022.1,0.0,1.9,86,0.0
2017-03-26 07:00:00,0.3,17,1021.9,27.8,2.7,85,0.0
2017-03-26 08:00:00,0.5,60,1021.9,186.1,6.5,67,69.1667
2017-03-26 20:00:00,2.3,0,1020.7,0.0,15.1,48,21.5
2017-03-26 21:00:00,2.8,0,1021.3,0.0,13.5,54,0.0
2017-03-26 22:00:00,1.9,0,1021.9,0.0,11.9,59,0.0
2017-03-26 23:00:00,1.3,0,1022.1,0.0,8.9,68,0.0
2017-03-27 00:00:00,0.4,0,1022.3,0.0,7.0,78,0.0
2017-03-27 01:00:00,1.0,0,1022.0,0.0,6.2,80,0.0
2017-03-27 02:00:00,1.8,0,1021.9,0.0,4.8,90,0.0
2017-03-27 03:00:00,0.9,0,1021.7,0.0,4.0,91,0.0
2017-03-27 04:00:00,0.8,0,1021.4,0.0,2.9,94,0.0
2017-03-27 05:00:00,0.3,0,1021.1,0.0,2.6,97,0.0
2017-03-27 06:00:00,0.3,0,1020.7,0.0,2.0,97,0.0
2017-03-27 07:00:00,0.4,15,1020.3,24.6,2.8,98,0.0
2017-03-27 08:00:00,1.1,51,1019.7,148.1,4.7,91,0.0
2017-03-27 09:00:00,2.1,60,1019.1,269.7,5.2,86,72.0
2017-03-27 20:00:00,1.4,0,1016.5,0.0,10.9,49,15.8333
2017-03-27 21:00:00,2.2,0,1017.5,0.0,9.6,53,0.0
2017-03-27 22:00:00,5.0,0,1018.1,0.0,9.6,50,0.0
2017-03-27 23:00:00,2.2,0,1018.6,0.0,8.4,53,0.0
2017-03-28 00:00:00,1.0,0,1019.0,0.0,7.3,54,0.0
2017-03-28 01:00:00,3.2,0,1019.2,0.0,5.9,60,0.0
2017-03-28 02:00:00,2.1,0,1019.5,0.0,5.2,62,0.0
2017-03-28 03:00:00,2.3,0,1019.7,0.0,4.8,64,0.0
2017-03-28 04:00:00,2.4,0,1019.7,0.0,4.5,66,0.0
2017-03-28 05:00:00,3.5,0,1019.7,0.0,4.8,64,0.0
2017-03-28 06:00:00,3.3,0,1020.0,0.0,4.9,63,0.0
2017-03-28 07:00:00,2.4,15,1020.4,20.7,4.2,65,0.0
2017-03-28 08:00:00,2.0,60,1020.6,155.4,6.9,51,0.0
2017-03-28 09:00:00,3.5,60,1020.6,290.0,7.5,47,0.0
2017-03-28 20:00:00,5.3,0,1015.7,0.0,7.5,52,9.8333
2017-03-28 21:00:00,6.0,0,1016.0,0.0,6.9,50,0.0
2017-03-28 22:00:00,4.7,0,1015.7,0.0,6.6,51,0.0
2017-03-28 23:00:00,3.2,0,1016.0,0.0,6.5,51,0.0
2017-03-29 00:00:00,3.0,0,1015.8,0.0,6.0,53,0.0
2017-03-29 01:00:00,3.6,0,1015.6,0.0,5.4,55,0.0
2017-03-29 02:00:00,3.5,0,1014.8,0.0,4.6,56,0.0
2017-03-29 03:00:00,4.4,0,1014.2,0.0,4.0,54,0.0
2017-03-29 04:00:00,3.9,0,1014.0,0.0,3.5,52,0.0
2017-03-29 05:00:00,4.7,0,1013.6,0.0,3.3,52,0.0
2017-03-29 06:00:00,4.5,0,1013.8,0.0,3.1,51,0.0
2017-03-29 07:00:00,4.7,0,1014.1,3.5,3.0,51,0.0
2017-03-29 08:00:00,4.0,0,1014.2,38.1,3.2,50,0.0
2017-03-29 20:00:00,2.5,0,1019.7,0.0,2.5,64,21.6667
2017-03-29 21:00:00,2.8,0,1020.5,0.0,1.5,67,0.0
2017-03-29 22:00:00,2.1,0,1021.0,0.0,0.4,69,0.0
2017-03-29 23:00:00,2.9,0,1021.8,0.0,-0.1,71,0.0
2017-03-30 00:00:00,3.8,0,1021.6,0.0,1.7,53,0.0
2017-03-30 01:00:00,2.2,0,1021.9,0.0,2.0,49,0.0
2017-03-30 02:00:00,3.2,0,1021.6,0.0,2.2,47,0.0
2017-03-30 03:00:00,2.4,0,1021.4,0.0,2.0,49,0.0
2017-03-30 04:00:00,2.5,0,1021.1,0.0,1.9,50,0.0
2017-03-30 05:00:00,1.7,0,1020.6,0.0,1.8,51,0.0
2017-03-30 06:00:00,1.9,0,1020.1,0.0,1.8,54,0.0
2017-03-30 07:00:00,1.0,0,1019.7,10.0,2.1,54,0.0
2017-03-30 08:00:00,1.1,0,1019.3,34.7,2.6,60,0.0
2017-03-30 12:00:00,2.3,0,1016.7,30.4,2.2,96,252.3333
2017-03-30 16:00:00,3.1,0,1012.5,36.1,3.3,95,268.6667
2017-03-30 18:00:00,0.7,0,1011.0,10.2,3.6,99,201.1666
2017-03-30 19:00:00,0.7,0,1010.8,0.0,3.6,99,24.8334
2017-03-30 20:00:00,1.8,0,1010.8,0.0,3.3,98,0.0
2017-03-30 21:00:00,0.6,0,1010.7,0.0,3.4,99,0.0
2017-03-30 22:00:00,0.6,0,1011.0,0.0,3.5,99,0.0
2017-03-30 23:00:00,2.1,0,1011.2,0.0,3.7,99,0.0
2017-03-31 00:00:00,1.4,0,1011.4,0.0,3.7,96,0.0
2017-03-31 01:00:00,1.7,0,1011.8,0.0,3.7,94,0.0
2017-03-31 02:00:00,2.8,0,1012.0,0.0,2.8,95,0.0
2017-03-31 03:00:00,2.7,0,1011.9,0.0,2.6,95,0.0
2017-03-31 04:00:00,1.4,0,1012.5,0.0,2.6,95,0.0
2017-03-31 05:00:00,2.2,0,1012.6,0.0,2.4,94,0.0
2017-03-31 06:00:00,2.7,0,1013.0,0.0,2.4,95,0.0
2017-03-31 07:00:00,2.3,0,1013.3,6.8,2.4,94,0.0
2017-03-31 08:00:00,3.1,0,1013.3,54.4,2.2,93,0.0
2017-03-31 18:00:00,3.1,0,1011.0,14.6,3.5,94,251.5
2017-03-31 19:00:00,2.9,0,1010.7,0.0,3.5,95,40.8333
2017-03-31 20:00:00,2.9,0,1010.3,0.0,3.7,95,0.0
2017-03-31 21:00:00,2.5,0,1009.7,0.0,3.7,94,0.0
2017-03-31 22:00:00,2.3,0,1008.9,0.0,3.9,95,0.0
2017-03-31 23:00:00,2.6,0,1008.3,0.0,3.9,96,0.0
2017-04-01 00:00:00,2.7,0,1007.4,0.0,3.8,98,0.0
2017-04-01 01:00:00,1.7,0,1007.0,0.0,3.8,99,0.0
